"PlayerFBref","fbref_id","tm_id","TmPos"
"Rodrigo Aguirre","b5691f5d","189410","Centre-Forward"
"Rodrigo Alves Soares","4c1b67d6","388236","Right-Back"
"Rodrigo Armando González","059a4e65","299024","Centre-Back"
"Rodrigo Battaglia","d637fc22","89297","Defensive Midfield"
"Rodrigo Becão","19e4eab9","410158","Centre-Back"
"Rodrigo Bentancur","3b8674e6","354362","Central Midfield"
"Rodrigo Borges","4b2ef752","351751","Centre-Back"
"Rodrigo Caio","186ed8f1","172054","Centre-Back"
"Rodrigo Conceição","6fee9966","426213","Right-Back"
"Rodrigo Contreras","c1e5ab87","266906","Centre-Forward"
"Rodrigo De Paul","162efffd","255901","Central Midfield"
"Rodrigo Defendi","e6671a4c","18981","Centre-Back"
"Rodrigo Dourado","d7d05a22","181780","Defensive Midfield"
"Rodrigo Duarte","484a3eae","726701","Second Striker"
"Rodrigo Ely","fd47b4f2","176140","Centre-Back"
"Rodrigo Fernandes","41c7bfd7","489212","Defensive Midfield"
"Rodrigo Fernández","617ee116","458047","Defensive Midfield"
"Rodrigo Godínez","e5cc2715","232732","Centre-Back"
"Rodrigo Gomes","8dcf77c0","667121","Left Midfield"
"Rodrigo Guerrero","14aac4e8","972821","Right-Back"
"Rodrigo Guth","cb1916e0","492313","Centre-Back"
"Rodrigo Huescas","9e02eca8","668529","Left Winger"
"Rodrigo Javier Noya","cb8b660b","203519","Centre-Back"
"Rodrigo Lindoso","7b013540","186922","Defensive Midfield"
"Rodrigo López","29b51d26","28099","Defensive Midfield"
"Rodrigo Martins","bcb19f67","588114","Left Winger"
"Rodrigo Millar","b094f16d","53027","Central Midfield"
"Rodrigo Moledo","ce536c37","119434","Centre-Back"
"Rodrigo Muniz","a755db8c","735571","Centre-Forward"
"Rodrigo Nestor","c04ebe99","468304","Central Midfield"
"Rodrigo Palacio","8d8178ac","39099","Centre-Forward"
"Rodrigo Parra","e37f063e","694160","Right-Back"
"Rodrigo Pimpão","16b6b009","76134","Left Winger"
"Rodrigo Pinho","5db20508","366278","Centre-Forward"
"Rodrigo Piñeiro","d2a78b5e","481272","Right Winger"
"Rodrigo Rey","6436748b","166591","Goalkeeper"
"Rodrigo Ribeiro","484a3eae","726701","Centre-Forward"
"Rodrigo Riquelme","65154df0","461617","Right Winger"
"Rodrigo Salinas","5eb7e203","83330","Right-Back"
"Rodrigo Schlegel","5bb02df4","504258","Centre-Back"
"Rodrigo Tarín","a03c82b2","203617","Centre-Back"
"Rodrigo Valente","f27fee09","479646","Attacking Midfield"
"Rodrigo Varanda","541b77bc","668237","Second Striker"
"Rodrigo Zalazar","fc3697dd","606752","Attacking Midfield"
"Rodrigues","67f5e064","445101","Centre-Back"
"Rodrigues","bdc2ad02","862594","Attacking Midfield"
"Rodriguinho","4565dde3","977463","Central Midfield"
"Rodriguinho","5e992997","942396","Second Striker"
"Rodriguinho Marinho","0e335a47","77059","Attacking Midfield"
"Rodrigão","e226132d","510782","Centre-Back"
"Rodrygo","8f5e92a6","412363","Right Winger"
"Rody de Boer","10b2f290","342012","Goalkeeper"
"Roel Janssen","d2c58277","168787","Centre-Back"
"Rogelio Cortéz Pineda","656316b4","1053536","Centre-Forward"
"Rogelio Funes Mori","bf9a2406","135082","Centre-Forward"
"Roger","d571f664","70342","Centre-Forward"
"Roger Assalé","5d5219b1","263183","Centre-Forward"
"Roger Carvalho","839aeeb4","112962","Centre-Back"
"Roger Espinoza","60b7c195","71096","Central Midfield"
"Roger Fernandes","de8f6250","906329","Left Winger"
"Roger Guedes","612a9dd7","348263","Centre-Forward"
"Roger Hinojo","1c33932b","1204959","Left-Back"
"Roger Ibanez","82efe6fa","524481","Centre-Back"
"Roger Martí","0ae4e09a","212391","Centre-Forward"
"Roger Martínez","6f0d613a","285771","Centre-Forward"
"Roger Martínez","937c6ae6","646746","Central Midfield"
"Rogério","10e7f486","401527","Left-Back"
"Rogério","d8131ea0","175256","Right Winger"
"Rohat Agca","62414dd2","591362","Central Midfield"
"Rok Vodišek","70451f65","320871","Goalkeeper"
"Roland Lamah","336a36fb","35035","Left Winger"
"Roland Sallai","bf075f6b","332798","Right Winger"
"Rolando","0eeafda5","27300","Centre-Back"
"Rolando Aarons","c5942695","258188","Left Winger"
"Rolando Mandragora","c7259b83","308279","Defensive Midfield"
"Rolf Feltscher","27baf026","52590","Right-Back"
"Roli Pereira de Sa","60f58477","243737","Attacking Midfield"
"Romain Alessandrini","7a7610d2","98334","Right Winger"
"Romain Amalfitano","d7bf3d19","137841","Central Midfield"
"Romain Caumet","9484067b","564126","Defensive Midfield"
"Romain Danzé","a5876fca","39906","Right-Back"
"Romain Del Castillo","0be95d34","353399","Right Winger"
"Romain Esse","87189f25","967319","Right Winger"
"Romain Faivre","745ca0a3","555076","Right Midfield"
"Romain Genevois","1040e783","57525","Centre-Back"
"Romain Hamouma","0b4d8274","98349","Centre-Forward"
"Romain Métanire","0fb21da9","154209","Right-Back"
"Romain Perraud","6dfd8f05","318523","Left-Back"
"Romain Philippoteaux","f98b15f0","255220","Right Midfield"
"Romain Salin","74733221","23974","Goalkeeper"
"Romain Saïss","9fbbcf39","204198","Centre-Back"
"Romain Thomas","275e2c51","57467","Centre-Back"
"Romaine Sawyers","77bb1522","113036","Central Midfield"
"Romal Palmer","ff1becbe","737861","Central Midfield"
"Roman Bürki","9d12e142","59027","Goalkeeper"
"Roman Celentano","42ba8628","972454","Goalkeeper"
"Roman Dixon","6fba4dba","856479","Right-Back"
"Roman Tugarinov","45668e07","503851","Centre-Back"
"Roman Weidenfeller","16b8fabd","26","Goalkeeper"
"Roman Yaremchuk","cb641b9d","221958","Centre-Forward"
"Romano Floriani","e19e0ca1","708086","Right-Back"
"Romano Postema","7a0645a4","513330","Centre-Forward"
"Romano Schmid","220ace7e","346853","Attacking Midfield"
"Romaric Yapi","7faf5b19","536521","Right-Back"
"Romarinho","1e7d2cc0","267849","Left Winger"
"Romario Benzar","2e3596d1","164231","Right-Back"
"Romario Ibarra","b494ccf5","263605","Left Winger"
"Romario Rösch","87ebfdb8","333464","Attacking Midfield"
"Romario Williams","d961761c","189782","Centre-Forward"
"Romell Quioto","122e850d","221907","Centre-Forward"
"Romelu Lukaku","5eae500a","96341","Centre-Forward"
"Romildo Del Piage","679ca46d","742023","Central Midfield"
"Rominigue Kouamé","86a2ba20","277635","Central Midfield"
"Romoney Crichlow-Noble","e410c58c","689891","Centre-Back"
"Romulo","395e0e95","687359","Central Midfield"
"Romulo","905e06a3","520462","Defensive Midfield"
"Román Castillo","fe471d66","356024","Centre-Forward"
"Román Martínez","7c0527bb","745904","Centre-Forward"
"Román Torres","9787f0ad","74182","Centre-Back"
"Romário","54ad9ec9","211999","Centre-Forward"
"Romário Baldé","5b8f8b86","174692","Left Winger"
"Romário Baró","a4e16ab4","375383","Central Midfield"
"Roméo Lavia","ecad9aa5","628451","Defensive Midfield"
"Ron Vlaar","366f6f12","30697","Centre-Back"
"Ron-Robert Zieler","a0606ae8","21327","Goalkeeper"
"Ron-Thorben Hoffmann","f72f1743","317444","Goalkeeper"
"Ronald","3ec33276","862554","Right Winger"
"Ronald","b8d6ee32","812937","Centre-Back"
"Ronald","cc119c66","688684","Defensive Midfield"
"Ronald Araújo","2bef2bca","480267","Centre-Back"
"Ronald Hernández","de907bab","428745","Right-Back"
"Ronaldo","c6ef51d7","125004","Centre-Forward"
"Ronaldo","711c08dc","387925","Goalkeeper"
"Ronaldo","8a3b002a","405768","Defensive Midfield"
"Ronaldo Alves","f089b25e","124543","Centre-Back"
"Ronaldo Cesar","b1200ea8","866670","Right Winger"
"Ronaldo Cisneros","e526c193","312570","Centre-Forward"
"Ronaldo González","487b81af","690027","Central Midfield"
"Ronaldo Henrique","cb877cb3","328758","Defensive Midfield"
"Ronaldo Peña","e9b0ad3d","309487","Centre-Forward"
"Ronaldo Prieto","21849bf3","599292","Central Midfield"
"Ronaldo Vieira","75e60d75","434676","Central Midfield"
"Ronan","466ffbcf","333166","Centre-Forward"
"Ronan Darcy","9aff0d18","671486","Attacking Midfield"
"Ronaël Pierre-Gabriel","64ba07c0","410185","Right-Back"
"Ronei","9b231a19","626138","Right-Back"
"Ronnie Edwards","be90c4b0","732165","Centre-Back"
"Ronny Labonne","884a806d","562175","Right Midfield"
"Ronny Rodelin","1f8c7aa9","76055","Right Winger"
"Rony","bffd5e50","371009","Centre-Forward"
"Rony Lopes","7c2965bb","174694","Right Winger"
"Roque Mesa","7c4243d4","202984","Central Midfield"
"Rosario Enrique Cota Carrazco","12c59f01","353760","Defensive Midfield"
"Ross Barkley","3a24769f","131978","Central Midfield"
"Ross Stewart","18986367","447995","Centre-Forward"
"Rossi","80274d82","212114","Right Winger"
"Rouwen Hennings","17611373","16311","Centre-Forward"
"Rowen Koot","32f6899b","434682","Goalkeeper"
"Roy Beerens","abb32016","25427","Right Winger"
"Roy Gelmi","80fd8021","282520","Centre-Back"
"Roy Kuijpers","d0553d2f","469082","Right Winger"
"Roy van Mameren","f4a7badc","548847","Central Midfield"
"Royce Openda Owaga","a758ca47","934838","Left Winger"
"Ruan","a378a02a","555015","Centre-Back"
"Ruan","07c41bf4","1053933","Attack"
"Ruan","03970956","520089","Centre-Back"
"Ruan","0b3d40f0","520787","Right Winger"
"Ruan","f2665f7c","520491","Right-Back"
"Ruan Levine","17e25e72","645601","Right Winger"
"Ruben Aguilar","3dd738a1","203746","Right-Back"
"Ruben Del Campo","8e00cf1b","457778","Centre-Forward"
"Ruben Droehnle","916a4308","324799","Left-Back"
"Ruben Gabrielsen","9e64fc85","107662","Centre-Back"
"Ruben Kluivert","a8dccedc","578421","Centre-Back"
"Ruben Lendinez","755da865","668212","Centre-Back"
"Ruben Ligeon","39ff6a12","111185","Right-Back"
"Ruben Loftus-Cheek","e97fd090","202886","Central Midfield"
"Ruben Providence","26bab383","536520","Left Winger"
"Ruben Roosken","e9dc604a","538963","Left-Back"
"Ruben Vargas","6ecbddf6","345886","Left Winger"
"Ruben van Kouwen","6a561c6d","566910","Goalkeeper"
"Rubens","ae23d044","843397","Left-Back"
"Rubens Sambueza","12d979de","26268","Right Winger"
"Rubin Colwill","f170b63e","626474","Attacking Midfield"
"Rubio Rubin","9bad7100","331282","Centre-Forward"
"Rubén","24279b8b","8184","Goalkeeper"
"Rubén","35d4f151","705813","Right-Back"
"Rubén Alcaraz","036bba5f","247250","Central Midfield"
"Rubén Blanco","967f34d3","199321","Goalkeeper"
"Rubén Castellanos","a090abc3","814759","Goalkeeper"
"Rubén Castro","d109f62b","25316","Centre-Forward"
"Rubén Duarte","1fe0492d","177046","Left-Back"
"Rubén García","c01826cb","361238","Right-Back"
"Rubén García","5c96b017","213260","Left Winger"
"Rubén Hernández","ab0d277d","809505","Midfield"
"Rubén Pardo","2306bfde","99352","Central Midfield"
"Rubén Peña","1f079188","238868","Right-Back"
"Rubén Pérez","3c7bc9bd","113045","Defensive Midfield"
"Rubén Ramírez","66bad6a7","308810","Centre-Back"
"Rubén Rochina","ecd8c01e","67548","Right Winger"
"Rubén Sobrino","19b776e9","85383","Centre-Forward"
"Rubén Yáñez","039ae103","246335","Goalkeeper"
"Rudy Camacho","6ad16d47","170904","Centre-Back"
"Rudy Gestede","822b3ef9","39908","Centre-Forward"
"Rudy Kohon","9cd28348","917101","Centre-Back"
"Rudy Matondo","64b170af","1241211","Defensive Midfield"
"Rui Correia","bee212cc","258745","Centre-Back"
"Rui Costa","ee43adcd","451858","Centre-Forward"
"Rui Encarnação","7afe0cbf","671203","Goalkeeper"
"Rui Filipe Cunha Correia","34270aeb","301824","Defensive Midfield"
"Rui Fonte","6ff8ef56","9335","Centre-Forward"
"Rui Gomes","62448463","364403","Left Winger"
"Rui Mendes","92015ac1","387996","Right Winger"
"Rui Modesto","4f9c2d8c","671799","Right Midfield"
"Rui Patrício","79b0d6a0","45026","Goalkeeper"
"Rui Pedro Oliveira Silva","61c1830f","290290","Right-Back"
"Rui Pires","25ad51a5","398324","Defensive Midfield"
"Rui Santos","0a7486af","1001901","Left Midfield"
"Rui Silva","ea83bfa6","234811","Goalkeeper"
"Runar Espejord","16322a52","257808","Centre-Forward"
"Rune Jarstein","27d2618c","24112","Goalkeeper"
"Rushian Hepburn-Murphy","1e2012a6","314237","Centre-Forward"
"Ruslan Malinovskyi","48d5bd33","207877","Attacking Midfield"
"Russell Canouse","ec730d9a","184133","Central Midfield"
"Russell Teibert","674befe9","103627","Defensive Midfield"
"Ruster","9e2c35fb","399758","Left Midfield"
"Ruwen Werthmüller","fea0ece7","447896","Centre-Forward"
"Ruy","5c0d029b","71079","Attacking Midfield"
"Rwan","568a75fd","973569","Centre-Forward"
"Ryad Boudebouz","1001ae82","77826","Attacking Midfield"
"Ryan","27999157","964596","Centre-Back"
"Ryan Allsop","af615123","111073","Goalkeeper"
"Ryan Astley","0eb884e1","511552","Centre-Back"
"Ryan Babel","6438d426","16135","Left Winger"
"Ryan Bennett","0bad4516","67252","Centre-Back"
"Ryan Bertrand","01226327","40611","Left-Back"
"Ryan Burke","b53349fa","434217","Left-Back"
"Ryan Christie","26ce2263","188077","Attacking Midfield"
"Ryan East","7112c6a6","424884","Defensive Midfield"
"Ryan Edmondson","ddf99c2a","559806","Centre-Forward"
"Ryan Finnigan","9610c9c1","807318","Central Midfield"
"Ryan Flamingo","1787acb3","586429","Centre-Back"
"Ryan Fraser","d56543a0","146795","Left Winger"
"Ryan Fredericks","c067631c","140191","Right-Back"
"Ryan Galvin","9595ca34","647382","Left-Back"
"Ryan Gauld","862e93c2","193081","Attacking Midfield"
"Ryan Glover","20c3fd5e","684173","Right Winger"
"Ryan Gravenberch","b8e740fb","478573","Central Midfield"
"Ryan Hedges","c54816a4","326230","Right Winger"
"Ryan Hollingshead","28b58797","256354","Left-Back"
"Ryan Howley","fe44269d","920790","Central Midfield"
"Ryan Inniss","600ae8cb","183284","Centre-Back"
"Ryan Johansson","93750f7d","351071","Central Midfield"
"Ryan John Giles","73b1d65b","504581","Left Midfield"
"Ryan Kent","316de854","279457","Left Winger"
"Ryan Koolwijk","47c66b8c","65256","Central Midfield"
"Ryan Ledson","33a5c9b8","258884","Central Midfield"
"Ryan Leonard","fd45ca7b","145843","Central Midfield"
"Ryan Longman","9af7cc6d","512175","Right Winger"
"Ryan Luka","dd177004","900456","Centre-Forward"
"Ryan Manning","847b53eb","262300","Left-Back"
"Ryan Meara","18f0723b","213051","Goalkeeper"
"Ryan Nolan","fa4e4764","385396","Centre-Back"
"Ryan Nyambe","bb89bef7","348469","Right-Back"
"Ryan One","d4aa4582","1031293","Centre-Forward"
"Ryan Raposo","f006a9b3","638798","Right Winger"
"Ryan Sailor","4924d9bb","636207","Centre-Back"
"Ryan Sandford","2bbb116b","314382","Goalkeeper"
"Ryan Schofield","74947a21","495441","Goalkeeper"
"Ryan Sessegnon","6aa3e78b","392775","Left Midfield"
"Ryan Shawcross","285a3d44","45861","Centre-Back"
"Ryan Shotton","09f82c6e","92109","Centre-Back"
"Ryan Spaulding","9fda5cd3","709179","Left-Back"
"Ryan Stirk","7bca531a","496644","Defensive Midfield"
"Ryan Tafazolli","5ea55b5c","244154","Centre-Back"
"Ryan Telfer","a5333872","497483","Left Winger"
"Ryan Thomas","95efdac2","203357","Central Midfield"
"Ryan Trevitt","732327ae","874538","Central Midfield"
"Ryan Tunnicliffe","534e83a0","110868","Central Midfield"
"Ryan Williams","ae1d3932","192239","Right Midfield"
"Ryan Wintle","fb0fb628","386752","Defensive Midfield"
"Ryan Woods","ebf5f33d","232897","Defensive Midfield"
"Ryan Yates","c1fe2a48","425902","Central Midfield"
"Ryder Matos","7280b54f","62713","Second Striker"
"Ryley Towler","108f0a72","801422","Centre-Back"
"Ryotaro Meshino","6bd13043","426666","Left Winger"
"Ryoya Ogawa","22ef9912","353785","Left-Back"
"Réda Rabeï","107f4642","440887","Attacking Midfield"
"Régis","0e2331f3","272554","Attacking Midfield"
"Régis","d9facf25","626102","Attacking Midfield"
"Régis Gurtner","bc270726","39918","Goalkeeper"
"Rémi Walter","0984c5d5","215686","Central Midfield"
"Rémy Cabella","148e136f","113707","Attacking Midfield"
"Rémy Descamps","477e50ce","282028","Goalkeeper"
"Rémy Dugimont","6d7ede84","174304","Left Winger"
"Rémy Labeau Lascary","c90f380c","917778","Centre-Forward"
"Rémy Riou","7f41ee30","18940","Goalkeeper"
"Rémy Vercoutre","1d0900d4","5338","Goalkeeper"
"Rémy Vita","438c6082","805835","Left-Back"
"Réver","1938fd6a","72489","Centre-Back"
"Róbert Boženík","ba6cf633","454576","Centre-Forward"
"Róbert Mazáň","30672832","181619","Left-Back"
"Róbert Þorkelsson","0eb8ad80","579573","Centre-Back"
"Rómulo Otero","96fdc3c0","177680","Attacking Midfield"
"Rónald Matarrita","491862dd","268273","Left-Back"
"Rômulo","07abb358","121756","Central Midfield"
"Rômulo","03dd053e","957874","Centre-Forward"
"Rômulo","0d5056c6","140682","Defensive Midfield"
"Rômulo","9a6eb94c","349515","Second Striker"
"Rúben Alexandre Gomes Oliveira","0677feec","275287","Attacking Midfield"
"Rúben Dias","31c69ef1","258004","Centre-Back"
"Rúben Fernandes","c6bdf383","27178","Centre-Back"
"Rúben Fonseca","9f60d4b2","648027","Centre-Forward"
"Rúben Freitas","f1de96bd","371503","Right-Back"
"Rúben Gonçalves","7d45abc8","511522","Central Midfield"
"Rúben Lameiras","656a96c6","264848","Right Winger"
"Rúben Lima","bd9be778","58965","Left-Back"
"Rúben Macedo","f1cc4c01","225119","Left Winger"
"Rúben Micael","107c6fbd","84491","Central Midfield"
"Rúben Neves","44bfb6c5","225161","Defensive Midfield"
"Rúben Rafael Sousa Ferreira","09704d23","182936","Left-Back"
"Rúben Ramos","0ea6e37d","468332","Defensive Midfield"
"Rúben Rendeiro","9e3dca01","816192","Goalkeeper"
"Rúben Semedo","c904f3d5","197602","Centre-Back"
"Rúben Tiago Rodrigues Ribeiro","3493992e","52480","Defensive Midfield"
"Rúben Vezo","c67cd65c","257851","Centre-Back"
"Rúben Vinagre","b937e490","357158","Left-Back"
"Rúnar Alex Rúnarsson","8fa8f8d2","205657","Goalkeeper"
"Răzvan Marin","7fac99d4","295183","Central Midfield"
"Saad Abdul-Salaam","4705543b","270532","Right-Back"
"Saad El Haddad","7b12dccc","936684","Attacking Midfield"
"Saba Goglichidze","011d370e","906160","Centre-Back"
"Saba Sazonov","645dffbf","655456","Centre-Back"
"Sabin Merino","1d5f96d9","192736","Centre-Forward"
"Sabino","9c52b78f","494839","Defensive Midfield"
"Sabit Abdulai","9f9e1b9c","648812","Central Midfield"
"Sabri Toufiqui","f42b8db7","264966","Attacking Midfield"
"Sacha Boey","6c8ddd52","475413","Right-Back"
"Sacha Delaye","e4448c8c","842425","Central Midfield"
"Sacha Kljestan","73682895","39475","Attacking Midfield"
"Sada Thioub","f4bc42b1","290593","Right Winger"
"Sadibou Sane","b2009f99","1111777","Centre-Back"
"Sadio Mané","c691bfe2","200512","Left Winger"
"Saeid Ezatolahi","314d95ac","249271","Defensive Midfield"
"Sael Kumbedi","c385bf49","951579","Right-Back"
"Safawi Rasid","759b00a0","474220","Right Winger"
"Safira","bac8e258","443338","Centre-Forward"
"Safwan Mbaé","6e345aa9","342215","Centre-Back"
"Sagir Arce","7a91ab7b","627209","Right Winger"
"Sahverdi Cetin","bcefdb86","342100","Central Midfield"
"Sai Sachdev","b30871cf","967304","Right-Back"
"Sai van Wermeskerken","3942a90b","172779","Right-Back"
"Said Ahmed Said","99cc6628","45529","Centre-Forward"
"Saido Berahino","25b166d0","128897","Centre-Forward"
"Saidou Sow","f6b94e8d","807128","Centre-Back"
"Saidy Janko","689c9cf4","196435","Right-Back"
"Saikou Janneh","1ec38d88","607199","Centre-Forward"
"Saimon Bouabre","f40e77d9","955356","Attacking Midfield"
"Salah Basha","abd42166","704714","Centre-Forward"
"Saldanha","88f39046","740059","Centre-Forward"
"Salem Al-Dawsari","60ee859c","195332","Left Winger"
"Salif Sané","791abba1","126534","Centre-Back"
"Salih Uçan","fe154b26","170838","Central Midfield"
"Salih Özcan","15413fa5","244940","Defensive Midfield"
"Salim Ben Seghir","1f6298f2","708681","Left Winger"
"Salim El Jebari","d068118b","935457","Left Winger"
"Saliou Ciss","2235f850","149444","Left-Back"
"Salis Abdul Samed","82464ce3","688707","Defensive Midfield"
"Salo","6d6ab329","380521","Left-Back"
"Salomon Kalou","2042d931","7971","Left Winger"
"Salomón Rondón","b318a643","80197","Centre-Forward"
"Salva Sevilla","75bd85ea","58799","Central Midfield"
"Salvador Agra","a130741a","155395","Left Winger"
"Salvador Ferrer","eb76987d","624548","Right-Back"
"Salvador González","e027f641","606862","Attack"
"Salvador Ichazo","514f0896","131098","Goalkeeper"
"Salvador Manríquez","8c6f25f8","690025","Centre-Back"
"Salvador Mariscal","a51d449a","886304","Defensive Midfield"
"Salvador Reyes Chávez","83d525a4","557070","Left-Back"
"Salvador Rodríguez","6ca7237c","886290","Left Midfield"
"Salvatore Bocchetti","faa1b07d","42678","Centre-Back"
"Salvatore Boccia","5f958357","472176","Centre-Back"
"Salvatore Elia","e9ca1b91","392963","Right Winger"
"Salvatore Esposito","5cf5c9ad","390160","Defensive Midfield"
"Salvatore Molina","54ab971f","163582","Right Midfield"
"Salvatore Pezzella","37820c7f","421871","Central Midfield"
"Salvatore Rimoli","3e57e591","537142","Left Winger"
"Salvatore Sirigu","10dc46f0","25508","Goalkeeper"
"Salvi","405f267a","246204","Right Winger"
"Sam Baldock","9d597f08","67211","Centre-Forward"
"Sam Beckwith","d04668f1","802229","Left-Back"
"Sam Bell","a95abffc","801425","Centre-Forward"
"Sam Beukema","de13cee5","433984","Centre-Back"
"Sam Bowen","e4209f59","547038","Central Midfield"
"Sam Byram","1bf811d4","236953","Right-Back"
"Sam Clucas","987718f5","122223","Central Midfield"
"Sam Cosgrove","ea55ae1a","351691","Centre-Forward"
"Sam Dalby","38ae115f","470128","Centre-Forward"
"Sam Field","bd8a7d05","387331","Central Midfield"
"Sam Gallagher","44361ade","227183","Centre-Forward"
"Sam Gleadle","86626b82","568285","Left-Back"
"Sam Greenwood","f3354c07","532178","Centre-Forward"
"Sam Hart","186d09b8","279471","Left-Back"
"Sam Hendriks","ae5dfb6a","225716","Centre-Forward"
"Sam Hughes","286f5a8e","395797","Centre-Back"
"Sam Hutchinson","800a3404","40617","Defensive Midfield"
"Sam Johnson","c423d845","252062","Centre-Forward"
"Sam Johnstone","9e5708be","110864","Goalkeeper"
"Sam Junqua","91981d97","644781","Left-Back"
"Sam Karssies","108da663","703779","Goalkeeper"
"Sam Kersten","16ca1157","430797","Centre-Back"
"Sam Lammers","c283ddef","386914","Centre-Forward"
"Sam Larsson","32e73151","159668","Left Winger"
"Sam McCallum","7074c8f1","618901","Left-Back"
"Sam McQueen","b27b49b4","226968","Left-Back"
"Sam Morsy","a23c0949","123551","Central Midfield"
"Sam Nicholson","8c8ac996","169573","Left Midfield"
"Sam Nombe","7010570a","452380","Centre-Forward"
"Sam Pearson","8ade0e46","644241","Right Winger"
"Sam Raben","5bb8f0ba","637459","Right-Back"
"Sam Sanna","166ba501","694549","Right Midfield"
"Sam Schreck","64679418","335100","Attacking Midfield"
"Sam Stubbs","6698d985","425872","Centre-Back"
"Sam Surridge","b017b770","398402","Centre-Forward"
"Sam Tel","76890bd1","596182","Left-Back"
"Sam Tickle","e9f1c4de","647396","Goalkeeper"
"Sam Vines","2d6e535f","535282","Left-Back"
"Sam Vokes","1d6ac165","48078","Centre-Forward"
"Sam Walker","06ec123a","129558","Goalkeeper"
"Sam Winnall","878c2d27","145493","Centre-Forward"
"Sam Woods","a62da625","611650","Centre-Back"
"Saman Ghoddos","f7b1d4e0","204294","Attacking Midfield"
"Samba Sow","0170fb91","89461","Defensive Midfield"
"Sambou Sissoko","e4bb1f08","522791","Right-Back"
"Sambou Soumano","7cc00776","704270","Centre-Forward"
"Samed Onur","14866457","538864","Left Winger"
"Sami Ben Amar","c05d65d1","524318","Centre-Forward"
"Sami Guediri","e3dc71a7","456495","Left-Back"
"Sami Khedira","38ac43d3","29401","Central Midfield"
"Sami Lahssaini","c8546c72","535706","Central Midfield"
"Samir Banjai","cac1cd68","606727","Centre-Back"
"Samir Handanović","74419746","28021","Goalkeeper"
"Samir Lagsir","0966143b","564620","Attacking Midfield"
"Samir Memišević","b838552c","238595","Centre-Back"
"Samir Nasri","165bed61","18935","Attacking Midfield"
"Samir Santos","92b4758e","220793","Left-Back"
"Samir Ujkani","96640846","42744","Goalkeeper"
"Sammie Szmodics","39944392","292139","Attacking Midfield"
"Sammuel","9bacb883","792652","Attacking Midfield"
"Sammy Ameobi","acd61628","92381","Left Winger"
"Samu","29b161e8","291939","Attacking Midfield"
"Samu Castillejo","130a7a3f","195171","Right Winger"
"Samu Costa","76c2a023","657430","Defensive Midfield"
"Samu García","5f7db81a","208890","Right Winger"
"Samu Pérez","aae17c81","363541","Goalkeeper"
"Samuel","01cfcf5d","981161","Defensive Midfield"
"Samuel","89dd48e5","810864","Central Midfield"
"Samuel","2a295d33","694928","Left Winger"
"Samuel Adeniran","86429529","643088","Centre-Forward"
"Samuel Afriyie Owusu","ea0af15a","974594","Centre-Back"
"Samuel Amo-Ameyaw","9eedf0e0","933900","Right Winger"
"Samuel Armenteros","9c8f641a","55751","Centre-Forward"
"Samuel Bamba","489d4867","684318","Right Winger"
"Samuel Barnes","2d3cdd17","503786","Centre-Back"
"Samuel Bastien","ec30b9c8","289510","Central Midfield"
"Samuel Chukwueze","b8a642fc","401922","Right Winger"
"Samuel Dahl","bbe7d20b","605396","Left-Back"
"Samuel Di Carmine","ef94dc2f","45389","Centre-Forward"
"Samuel Edozie","007414dd","680806","Left Winger"
"Samuel Essende","821550ce","395522","Centre-Forward"
"Samuel Folarin","bbe91cbf","670658","Right Winger"
"Samuel Gigot","41eebdf5","276896","Centre-Back"
"Samuel Granada","c5cffd33","428996","Centre-Forward"
"Samuel Grandsir","d2448564","432772","Right Winger"
"Samuel Gustafson","b1e61f23","255473","Central Midfield"
"Samuel Iling-Junior","ba492306","581672","Left Winger"
"Samuel Kalu","b8d22478","424051","Right Winger"
"Samuel Lino","2a295d33","694928","Left Winger"
"Samuel Loric","9004f318","648886","Left-Back"
"Samuel Mbangula","3e25e70c","654991","Left Winger"
"Samuel Moutoussamy","af0c835b","353403","Central Midfield"
"Samuel Mráz","be6c1ccc","243225","Centre-Forward"
"Samuel Omorodion","dc44b03c","991268","Centre-Forward"
"Samuel Pedro","f8ca9e52","685806","Left Winger"
"Samuel Piette","bc33c73b","189019","Defensive Midfield"
"Samuel Portugal","554067e3","284701","Goalkeeper"
"Samuel Robert","a63c42ba","581784","attack"
"Samuel Scheimann","1b9c4999","72799","Left-Back"
"Samuel Souprayen","f7c9fcd6","60599","Centre-Back"
"Samuel Sáiz","13e0eb29","131506","Left Winger"
"Samuel Tetteh","a2560346","358752","Centre-Forward"
"Samuel Toscas","731fc309","753319","Left-Back"
"Samuel Umtiti","3eed9821","126540","Centre-Back"
"Samuel Xavier","0c870df5","198250","Right-Back"
"Samuel Şahin-Radlinger","e385200c","77563","Goalkeeper"
"Samuele Birindelli","204ac005","461019","Right-Back"
"Samuele Di Benedetto","7c254c75","826064","Defensive Midfield"
"Samuele Longo","1163de29","124560","Centre-Forward"
"Samuele Mulattieri","30297946","457422","Centre-Forward"
"Samuele Oltremarini","7efb2c41","696996","Centre-Forward"
"Samuele Perisan","00a17eba","301240","Goalkeeper"
"Samuele Ricci","9823be92","467992","Defensive Midfield"
"Samuele Vianni","292467b2","534174","Centre-Forward"
"Samuele Vignato","a14d0ab0","650966","Attacking Midfield"
"Samuele Vitale","675476ac","502475","Goalkeeper"
